"","Heading","Text","Rating","Time"
"1415","Great Phone","I love this phone! It keeps up with me and my crazy life... lol",5,2017-11-17 18:11:00
"1416","Love the camera","Phone is user friendly and I love the quality of the camera",4,2018-10-13 15:07:00
"1417","I-phone 8","Love my new I-Phone 8. Size is perfect for carrying in my pocket.",5,2017-11-03 16:28:00
"1418","Great phone","I recommend this phone. I got a great deal from Best Buy.",5,2017-12-20 18:24:00
"1419","Great phone!!!!","Love the new iPhone 8. A lot faster than the iPhone 6.",5,2018-01-05 17:49:00
"1420","Great","We got this for my daughter for Christmas she loves it!",5,2017-12-29 13:55:00
"1421","Great gift","Got it for my oldest kid as a gift it went over well",5,2018-01-12 18:32:00
"1422","iPhone 8","Very happy with this phone and all of the improvements to it.",5,2017-11-20 15:08:00
"1423","Best ever","The best Apple has made. A must for all apple lovers.",5,2018-01-05 16:48:00
"1424","Best ever","The best Apple has made. A must for all apple lovers.",5,2018-01-05 16:48:00
"1425","Love the phone","Never received $25 gift card I was told I would receive after this purchase. Three months later and I’m still waiting.",4,2018-03-11 12:18:00
"1426","Awesome","Love all the upgrades made to the new iPhone. Life is better",5,2017-11-24 19:03:00
"1427","Apple - iPhone 8 64GB - Space Gray (Verizon)","Best iPhone, would not buy from any other store...",5,2018-01-20 19:10:00
"1428","Very sharp and fast","This phone is very fast, sharp, and has a super camera",5,2017-12-27 10:15:00
"1429","Another great phone","But what do you expect from apple? Very attractive!",5,2018-01-12 20:26:00
"1430","First time apple user","Great sir for my needs. Pretty easy to learn how to use",5,2017-12-20 19:18:00
"1431","Awesome Phone","Apple products are the best. Have always loved my iPhone.",5,2017-12-08 13:46:00
"1432","Love it!","The best part is the added storage and the quality of the camera.",5,2017-10-20 12:20:00
"1433","Great","This is a great product for the price and i would recommend this product to anyone",3,2019-07-17 18:36:00
"1434","Great phone","This is a great phone, not too much of an upgrade from the 7.",5,2017-11-12 20:11:00
"1435","Love my 8!","Super responsive iPhone. Love the shade of gold...so classy!",5,2017-11-18 16:23:00
"1436","Happy daughter!","This phone was for my daughter and she loves it!!!",5,2018-01-13 21:49:00
"1437","Great phone","Excellent phone. Great upgrade from the 6 they had.",5,2018-01-07 19:43:00
"1438","Great phone","Service at best buy was excellent. they helped us through",5,2017-12-01 18:37:00
"1439","It's an iPhone","Not much to say, you get what you expect here. A locked down apple product that's overpriced but reliable.",4,2018-04-18 10:32:00
"1440","Great iphone","Another top notch Apple product. Wireless charging is a must.",5,2017-11-04 10:34:00
"1441","Great phone","Great phone with maximum storage capacity. Works really fast.",5,2017-11-03 17:15:00
"1442","Love the phone","Great phone great price!!! Love all the extras with this phone",5,2017-10-27 20:46:00
"1443","Daughter loves the phone","Purchased for my daughter. She says it's top of the line great",4,2018-09-19 19:59:00
"1444","This is a solid product.","Getting used to this product, so far all good need more time with it.",4,2018-08-25 05:41:00
"1445","Iphone 8","Purchased for my nephew. He absolutely loves the phone.",5,2017-12-01 16:49:00
"1446","Best iPhone yet","The iPhone 8 is the best iPhone yet. I recommend it to everyone.",5,2017-10-06 15:01:00
"1447","ok phone","I would not bother with upgrading if you have an iPhone 6s or better. My battery on my 6s was not lasting as long as I would like so I decided to upgrade. Don’t feel like anything earth shattering came of it, and in hindsight it would probably have been better to just replace the battery on my 6s. Having said that there is nothing wrong with this phone, but it was an expensive purchase for not that much more utility. It does fee nicer to hold though",3,2017-10-18 19:30:00
"1448","Awesome!!!!!!!!!!!!!","This is the best iPhone we have ever owned!!!!!!!!!!!!",5,2017-12-05 08:33:00
"1449","Bought for my wife & she likes it","Bought for my wife & she likes it. Bought for my wife & she likes it",4,2018-08-24 23:46:00
"1450","Great new phone!","My wife loves her new phone and the transfer was like magic!",5,2017-10-27 20:47:00
"1451","worth the upgrade from Iphone 4","Although it is definitely overpriced i do like having all apple products.",4,2018-08-04 14:59:00
"1452","A great phone","I’ve had this phone for a month so far. I like it!",5,2017-12-22 20:24:00
"1453","Great upgrade from iPhone 6","Noticeably faster than my iPhone 6. Very satisfied so far!",5,2017-11-03 16:37:00
"1454","Awesome!","Loving my new iPhone 8! Super fast compared to my old iPhone 6",5,2017-10-09 10:30:00
"1455","Great for Senior Citizens","Easy to navigate, larger memory, screen is easy to read",5,2017-11-20 01:56:00
"1456","Great phone","Great phone. Very similar to the iPhone 6-7 with a few upgrades",5,2017-09-30 10:55:00
"1457","Great","I upgraded to iphone8— I will upgrade to plus next time.",5,2017-11-10 19:58:00
"1458","Great for Senior citizens","Has a larger memory than my iphone 5. Easy to navigate",5,2017-11-20 01:53:00
"1459","Great products!","Great products. Customer service very nice and helpful.",5,2017-11-10 12:30:00
"1460","Good","Great phone for my needs to do my everyday things will",5,2017-11-15 17:19:00
"1461","Great iPhone","Bought these for my teen daughter’s. They’re solid phones.",5,2017-10-19 09:40:00
"1462","Love it","compared to my 5s this is a huge upgrade............",5,2017-11-24 18:05:00
"1463","Great phone.","We always buy Apple phones and the wife loves this phone.",5,2017-10-20 19:24:00
"1464","I turned it in to get a 264GB instead","It was fine, but I was not happy that I chose 64GB (stupidly!). My fault, so giving it 4 stars since it couldn't help that it had tiny storage.",4,2017-09-29 12:42:00
"1465","Apple phone","Great phone for a beginner for having a smart phone",4,2018-10-05 17:36:00
"1466","Awesome!","Love this phone! Fast, lots of space, light and feels great",5,2017-10-06 13:11:00
"1467","Great phone","Simple upgrades in this phone from previous version.",5,2017-11-15 22:28:00
"1468","Really enjoy this phone","I really like how the phone looks and works really great!",5,2017-10-13 17:30:00
"1469","Product Red","It is refreshing having a different option other than the usual iPhone colors",4,2018-07-02 14:43:00
"1470","Great as expected","Love the phone. Better in every possible way. Buy one.",5,2017-10-27 08:04:00
"1471","Fantastic!","Amazing phone! The upgrade was much worth it! Excellent!",5,2017-10-13 17:34:00
"1472","Iphone 8 is a little pricey, so shop around","Shop around for the best deal. Love the iphone and always love the service at Best Buy, but not a good deal this time.",4,2018-01-13 06:54:00
"1473","Love it","Lightning fast compared to my old iPhone 5s LOL...",5,2017-11-17 12:39:00
"1474","Upgrade","Upgraded from the iPhone 6 and notice a big difference.",5,2017-10-13 13:20:00
"1475","Got space since it's 64","Love my new phone, works great this is my 3rd Apple phone",5,2017-09-29 15:19:00
"1476","Good","Good phone for doing everything that I need to dos",5,2017-11-10 16:14:00
"1477","Works nicely","The biggest change from the 7 is the wireless charging",5,2017-10-14 13:54:00
"1478","Sensitive","Seems to me the screen is more easily scratched. It definitely feels heavier than my 7 also. Not a fan of the colander set up either.",4,2017-10-18 19:25:00
"1479","I love my phone.","Great phone and I love it. A bit on the pricy end.",5,2017-11-04 05:36:00
"1480","Great phone","Typical apple product. Well built and easy to use.",5,2017-11-03 15:39:00
"1481","IPhone8 Red","Nice phone and love the color. Hoping Apple keeps the color and quality of this phone",4,2018-05-18 14:09:00
"1482","Iphone 8","Great phone but not much difference from the iphone 7",5,2017-10-14 18:15:00
"1483","Good so far","Like every thing else just takes getting used to, but like it so far",4,2018-07-20 18:46:00
"1484","battery goes dead too fast only is lasting 24 hour","battery goes dead too fast only is lasting 24 hours at the most",3,2019-07-24 18:00:00
"1485","Great upgrade from six","Seems to be a lot faster and so much better than my last phone holder better charge and I love the wireless charging",4,2017-12-30 12:24:00
"1486","Love","I’m in love need I say more!!!!!! worth everything",5,2017-10-24 19:15:00
"1487","Love it","Amazing I’m in love worth everything!!!!!!!!!!!!!!",5,2017-10-24 19:16:00
"1488","Great phone","Having issues with my iPhone X and traded in for this phone and love it!!!",4,2018-06-20 21:24:00
"1489","Glitches","When I text, I’m finding that whole sentences appear without my pressing the letters.
I do like the clarity of the camera.",4,2017-11-19 21:55:00
"1490","Could be better","They should have made it similar to 8 plus and x and just made the screen smaller.",4,2018-05-18 16:04:00
"1491","Decent Phone","but I do not see any clear difference between the iPhone8 or its predecessors. Save your money and get the iPhone 6 or 7 instead.",4,2017-10-19 11:10:00
"1492","Great product, struggling with battery life.","I’ve had several iPhones. I love them. This iPhone I’ve had a lot of difficulty with the battery life despite having adjust apps.",4,2017-10-18 20:16:00
"1493","great phone","bought this for my daughter and so far so good. She loves the device.",4,2018-07-06 12:22:00
"1494","Good Phone","I was upgrading from an iphone 6 as that model started to run slow. the new phone works well, but its not mind blowing or anything.",4,2017-10-06 12:17:00
"1495","Exactly what you’d expect.","significant battery life increase and huge storage.",5,2017-10-05 21:15:00
"1496","Yay, new iPhone","What's there to say... it's an iPhone, just like the model before it, but slightly faster with more storage. Yay.",4,2017-12-29 13:16:00
"1497","Great ohone","Love the iPhone 8. Just upgraded from the 6. Very little to learn.",4,2018-07-13 15:03:00
"1498","Great phone!!","The only thing better than an iPhone, is an iPhone.",5,2017-09-29 12:16:00
"1499","Iphone 8","The Iphone 8 is definitely a huge step up from the 6 or 6S. Compared to my Iphone 7+ it is not worth upgrading to.",4,2017-12-20 16:59:00
"1500","it is an iphone","upgraded from iphone 6s . seems better value than upgrading to ipone x",4,2018-06-25 11:47:00
"1501","Feels just like an iPhone 7","Looks just like iPhone 7 so not much to say about the 8 except for faster speeds. Worth the upgrade for more storage, though.",4,2017-10-23 11:07:00
"1502","it is an iphone","upgraded from an iphone 6s . it is best bet for the money vs iPhone X",4,2018-06-25 11:46:00
"1503","Great Phone","I love my new iPhone 8 64g. It's so nice that I can use the same case I used for my iPhone 6",4,2018-03-21 19:29:00
"1504","Works as expected","My wife's phone. I like Android. She says its faster and has lot more storage then her previous IPhone.",4,2018-01-29 10:32:00
"1505","Bought for my daughter & I think she likes it","Bought for my daughter & I think she likes it..$!..",4,2018-08-24 23:49:00
"1506","Bought for my mother in law & I think she likes it","Bought for my mother in law & I think she likes it",4,2018-08-24 23:46:00
