"","Heading","Text","Rating","Time"
"661","Great phone, too expensive","Self explanatory. Good product,  not so good value.",4,2019-12-20 16:34:00
"662","Good","Different swiping then old iPhone getting use to it",4,2019-12-20 15:14:00
"663","Camera/Battery Awesome, The Rest is Meh","Camera and added battery life are truly impressive, but otherwise the changes were not noticeable to me from older iPhone X.",4,2019-10-18 15:55:00
"664","Excellent phone","It's very familiar to an iPhone user, and the camera features are nice. It's a bit heavy, but the battery life is excellent!",4,2019-10-18 15:43:00
"665","Difficulty with Data","Phone is awesome and the cameras are incredible but I have to take it in because it does not connect to network even with data on",4,2019-10-12 12:49:00
"666","Best Apple phone","Best camera phone out there. It’s the right size and the resolution is great.",4,2019-11-15 17:00:00
"667","Great camera","This phone’s camera is so amazing!!! I love the camera. If you like taking pictures this phone is it.",4,2019-10-25 17:13:00
"668","Not much different than X","I used to have the iPhone X. To be honest, the only noticeable different for functionality is the camera. Other than that it feels as if I have the same phone, but larger.",3,2019-11-22 16:07:00
"669","great camera and great battery life","camera is great. big jump from xs series. battery life is really good. camera bump is ugly and still expensive for the features.",4,2019-09-28 09:17:00
"670","Typical Apple product","Got this for my wife.  She seems to like Apple products, personally some of their stuff stinks.  Trying to move or delets some stuff takes way too many steps.  The app store does not allow many great apps because the developers wont play Apples games.",3,2019-12-06 15:32:00
"671","Good","It’s almost like mine the 10 haven’t use it long enough yet but will let you know",4,2019-11-01 15:49:00
"672","Sleek, different","You just have to take the time to get to know this phone before you absolutely love it.",4,2019-10-19 08:36:00
"673","Meh another ho hum Apple device","More of the same with another camera lens and higher price tag. The core hardware is largely the same as the X series. If this wasn’t something I use for my profession I would happily keep on using the previous generation or two.  Also not thrilled with the size of the device, obviously personal preference and a mistake on my part.",3,2019-10-15 20:38:00
"674","iPhone 11 Pro","The iPhone 11 Pro Max 64GB was hat we purchased is pretty cool, neat stuff!!!",4,2019-10-25 16:31:00
"675","Seem Ok so far","Just got it so hard to say how all these new features will work but will update with ya's and na's.",4,2019-09-27 18:46:00
"676","Not to bad","Not to bad battery is not as good as I thought.
Also know return label to turn in my old phone.",4,2019-09-27 15:28:00
"677","Good Phone","Just like all other Apple phones, only better.  Great display.   Cost too much",4,2019-10-04 19:21:00
"678","Nice phone","Nice phone but I might be switching to the pixel 4 xl.",4,2019-10-18 15:54:00
"679","good","good phone which i intend to use daily.
thx for letting mr buy it",4,2019-09-30 07:14:00
"680","To new to know","Just got this last week so it is to new to know how good it is.",4,2019-09-27 23:19:00
"681","Look good","I love it the item. Thank you so much..look good..",4,2019-10-04 15:50:00
"682","Great phone but it is very expensive","Camera is awesome overall ia great but it is overpriced",4,2019-09-27 20:03:00
"683","Awesome phone and camera","Love the phone.  Upgraded from xs max.  Great photo quality and battery life.  Xs max feels
Old in comparison. Xs max screen protectors still work perfectly.  Highly recommend upgrading to this phone",5,2019-11-28 00:14:00
"684","News","Ok ok was sos I wait 3 hours for buying 1000 phone",3,2020-01-10 15:53:00
"685","Best iPhone I have had yet","Camera is absolutely amazing. Night shot it spot on and makes darker pictures brighter.  Battery life is like no other iPhone I’ve ever had. All around the best iPhone yet",5,2019-12-07 06:49:00
"686","Microphone and camera issues","This is a beautiful phone in the midnight green but comes at a price. There are quirks that have no fix right now. While using the speaker, or Bluetooth in the car, the sound is like an echo with airplane noises. I’ve tried everything and the only thing that helps is to turn the volume down very low but then I can’t hear my caller. The camera utilizes widescreen on the back camera so while FaceTiming, the other person sees distortion of plus Yiu can see pixels as you move the phone around. Lastly, it took five hours to get service at the store. It took a Samsung expert to help the manager by suggesting to swap out the new SIMS card, which was defective. Unless you get this phone on sale, which I did, I would wait to see if the microphone and widescreen distortion gets fixed. Not a happy camper and thinking of returning within the 14-day exchange since I feel this phone is defective.",1,2019-12-06 16:29:00
"687","Too expensive for a phone","Too expensive for a phone and quality going down with Apple’s name brand 
Because they’re getting cheap with a bad customer service 
I WISH I’VE GOT A SAMSUNG PHONE",3,2019-10-05 14:12:00
"688","It’s okay, not great","Replaced my IPhone 7 with the IPhone 11 pro max.  My 7 had much better reception than the 11.  Battery life in the 11 is exceptional.",3,2019-10-19 06:31:00
"689","Camara only improvement","Is the same nothing special on this new phone 
Always been a iphone customer but i think is time to change",3,2019-10-04 16:02:00
"690","Great New iPhone","Every year apple is coming closer and closer to the ""Ultimate iPhone"" this is a very big step towards that, this will definitely hold its value longer than previous iPhones",5,2019-09-29 04:25:00
"691","TERRIBLE TIME W PHONE","INCOMPETENT EMPLOYEES-COULD not get the phone properly activated-returned-they never took it off my veriszon bill..i soeant over 7 and half hours in the store in augusta-brittany and michelle 
DID NOT KNOW WHAT THEY WERE DOING! 
now i have over 4 hours w verizon trying to get them to take off the installment billing
DO NOT BOTHER BUYING A CELL PHONE AT THIS STORE!!!!!!",1,2019-12-27 18:38:00
"692","iPhone 11pro max","Not much change with the phone Other than the cameras and battery life",2,2019-10-11 15:59:00
"693","Glitches","This phone has a lot of glitches, feels like maybe this was a beta tester.",2,2019-09-27 15:16:00
"694","really sucks service","when I picked up the phone, I didn't realize that was a wrong color that mistake was made by me.but I didn't leave and tried to return it.then something happed.i didn't know what wrong with their system at independence Missouri. I've been waited an hour to get their result.i thought the phone was completely returned but finally my credit card got 3 times charges.that's awesome.still try to find solutions lol",1,2019-09-22 00:17:00
"695","I’m tired","I received the phone at the store, but my sim verizon can't work? I went to verizon, they couldn't do it. and I went to the bestbuy where I took the phone. they can not do it? Currently sim verizon not use",1,2019-12-02 20:02:00
"696","Delivers as expected!","Love the size of the screen and how it is buttery smooth while using it. 

Camera delivers as described and love the view finder which allows you to see what is outside of the picture mode you are currently using

Great phone as described",5,2019-12-21 08:42:00
"697","Best iPhone Yet","Amazing camera, blazing speed, beautiful screen.  Love the phone, and have not had a single issue with it since day one.  Apple did a good job with this one!",5,2020-01-21 09:43:00
"698","Great Phone!","I have been enjoying the 11 Pro Max.   It has an amazing camera and the battery life is awesome!  The Face ID is very fast.  It has very good voice clarity and speakers. I would definitely recommend this phone!",5,2019-12-25 20:17:00
"699","Love the size, screen and ease of use.","I bought this phone ten days ago. Upgraded from an IPhone 7 Plus. Never expected such an easy transition. Absolutely love the Face ID, the speed and the camera. The screen clarity will just blow you away. I am very happy with my upgrade.",5,2019-12-13 15:30:00
"700","Someone stole my account information and bought th","Someone got into my Verizon account and purchased this phone from your Danbury location!!!",1,2020-01-17 15:25:00
"701","Outstanding","I upgraded from an iPhone 8+. This phone surpasses it in every way. Better screen, much better battery life, and better camera. Face ID works well and it was easy to adjust to no home button. Really like the phone.",5,2019-12-21 04:29:00
"702","Great camera and battery life","I would recommend this phone just for the battery life upgrade. I had an iPhone 7plus and battery life was only a couple of hours. I love the new screen and quick access to my apps.",5,2020-01-04 14:27:00
"703","I’m glad I stuck with Apple","I’m glad I stuck with Apple. I was pondering between the pixel four and the Apple iPhone 11 Pro Max. Looks like pixel four is a bust even though it takes good pictures. I’m glad I stuck with apple seems to be a very solid phone great speed it looks Keep growing on me.",5,2019-11-15 16:53:00
"704","Great phone","Phone is good and pictures are awesome.  One down side is not having a home button.  I have an iphone for a long time and they have always had the home button.  I find my self trying to click on the home button, that's no longer there.  Opening the phone and closing open programs are all done by sliding up.  Iphone 11 is a big learning curve from the iphone 8 plus.  I do like all the features that are available with the camera.",4,2019-12-03 19:25:00
"705","If you want a good Smartphone go Android","I've had this phone for just over a month so I feel like I've had enough time to really give a fair judgement: The phone is fine. It's a good smartphone and does what a smartphone is intended. 

But my god does this phone feel like such a drag after using android and pixel. 

The camera quality on my two year old pixel is way better than this new iphone and it was able to do more. This iphone camera feels very limiting. The pictures are sub-par quality. They're fine if you take casual photos but if you're trying to take something nice then forget it. 

It had trouble with wifi no matter where I'm at. In fact it seems like Wifi only slows it down! I had the same issue the last time I had an iphone so at this point I think it's an apple problem. 

I could go on but there is just almost no quality in this phone where an android or pixel isn't better. 

And then the price is ridiculous! You pay more for a phone that's just okay. 

If you want to get your money's worth then go for the samsung galaxy or google pixel. Not only are they usually cheaper but they are loads better and can do more. At this point iphone is more of a fashion accessory or status symbol.",3,2019-11-27 08:49:00
"706","Love it!","Size is great. Camera awesome!  Midnight Green looks more like gray. Color is not vibrant but the user does not look at the back much anyway. So fast, easy to find what I need. Keeps charge so well!",5,2019-11-16 08:14:00
