"","Heading","Text","Rating","Time"
"793","Great phone, amazing camera","Just upgraded my 6s for an Apple 11. Amazing and easy to use. Apple can’t be beat.
Outstanding assistance at Best Buy.",5,2020-01-05 15:52:00
"794","Best phone ever!","Huge upgrade from my older generation android. Camera and battery life are excellent!",5,2020-01-26 11:20:00
"795","Nice phone","This phone is for my teenager. What can I say, its an iPhone so its easy to use but expensive. The camera and feature set is is nice, not quite as nice as the Pro but the price point for the 11 Pro was significantly more and the bang for buck for my teenager just wasn't there. Put it in a tough case and screen protector on it so it will last several years.  AppleCare doesn't hurt either.",4,2019-11-09 14:03:00
"796","No Complaints","It's what you would expect from an Apple product.  Plus, the picture quality from the camera is fantastic.",5,2020-01-11 17:55:00
"797","So far so great;))","My son is in love with this phone !
He had several versions of i phone and this is by far the best for games, social media, and camera.... he loves the color too!",5,2019-12-06 17:02:00
"798","Very good camera resolution","My daughter is very happy with her new phone.
She loves the resolution of the pictures. Pretty good quality.",5,2020-01-10 07:07:00
"799","Nice phone","This is a very nice phone, love the color lilac and the quality of the pictures are great.  Easy to get around and use the phone.",5,2019-12-27 17:50:00
"800","Best IPhone ever","Quantum leap from my iPhone 7. Amazing camera and pictures.  Super fast. Larger screen area. Neat design.  Well wort the upgrade.",5,2019-12-27 15:55:00
"801","Nice a Phone, great camera!","IPhone’s most impressive phone and a huge jump in camera quality.  Competes with professional camera quality photos!",5,2020-01-03 15:27:00
"802","Worth the money","Better than my old iPhone 6. These pictures look great! I have enough memory and the phone is fast. Easy to use.",5,2020-01-05 18:14:00
"803","Great","Great product, camera great! Easy to use and my transfer was easy as well. And cheaper to buy from Best Buy then at Verizon.",5,2019-12-28 03:36:00
"804","Great cameras with this Iphone","I like this iPhone because it gives you a lot more features. The cameras on this phone take much better pictures.",5,2020-01-03 18:59:00
"805","Great clarity.","Great phone. Easy to use once I figured out camera differences.",5,2020-01-31 15:40:00
"806","Love the iphone 11!","I just upgraded to the iphone 11 from a iphone 6s. What a difference! It is easy to use and their are many videos to help understand new features. Great battery life!",5,2019-11-22 15:53:00
"807","Another Good Apple","As expected, easy to use and navigate. Good screen quality and camera is amazing. Sales associate was very knowledgeable, courteous, and helpful.",5,2019-12-06 16:08:00
"808","This is a good product.","So far so good, I bought one in purple and its a nice subtle change from the normal colors Apple offers.  Battery seems good, no problems yet.",5,2019-12-08 12:08:00
"809","Great phone","Great upgrade from the iPhone 6s.  
Easy to use and the pictures are much better.",5,2020-01-18 08:59:00
"810","Very happy - switched from Android","I've been very happy with my new iPhone 11.  Was a long time Android user but just switched to be compatible with my kids.  Pleasantly surprised that I like it as much as I do.

Also, no one in sales/support (Verizon, Apple, Best Buy) seemed to know the answers on how seamless the process would be to continue using Google Products (Gmail/Contacts/Calendar) from the Android ecosystem on the iPhone.  Many told me that I could import my data into Apple apps but not maintain both databases concurrently.  I am happy to say that this is WRONG.
  
In the Apple Calendar and Apple Contacts, within app settings, you can set your default calendar/contacts account  to be your Google based accounts.  I also loaded the Google Calendar app so the interface is familiar, but I have it sync to the Apple Calendar app so that I can see calendar events in Apple Car Play and use Siri to make new appointments on the fly.   

Gmail app is fine on Android.  I do not use the Apple Mail app. 

So, I have the best of both Apple and Google worlds!!

Phone is fast, features are wonderful.  Love the face ID for unlock, though it doesn't know me with wet hair and without glasses.  Otherwise it works well.  Battery life is AMAZING!!

Very happy with this purchase and will keep it for a long time!",5,2019-12-06 15:56:00
"811","I PHONE FOR MY SON","Great phone easy to operate the pictures that are taken from this phone are just totally awesome!!",5,2020-01-04 10:13:00
"812","Iphone 11 is where its at!!!!","I love the color options and that I got to pick the Purple!!! Awesome camera!!",5,2020-01-17 16:33:00
"813","beautiful","love the camera, beautiful design, big screen. the purple finish is stunning.",5,2020-01-17 16:05:00
"814","Excellent","Very happy with purchase.  Battery last much longer.  Easy to use.",5,2020-01-24 22:42:00
"815","Easy to use","The phone is easy to use and has a good camera. I would recommend.",5,2020-01-24 20:18:00
"816","Great for business","Love it! Color is great so easy to navigate. Great quality camera",5,2020-01-24 16:10:00
"817","Love the color purple","Has a great camera and excellent size. I am constantly on my phone because of the screen size.",5,2020-01-04 09:31:00
"818","Excellent battery","Excellent battery life a full charge has been lasting me for two full days. The camera is great as well.",5,2019-12-27 21:39:00
"819","Great camera takes beautiful pictures","This is a great camera and wonderful fall excellent product I love Apple",5,2020-01-18 23:39:00
"820","Another grape phone from Apple!","Other great phone from Apple with improvements and the camera and battery life. You just can't go wrong with Apple products.",5,2019-12-13 12:55:00
"821","Love the clarity in the camera! Much better then t","Love the color and clarity of this phone! Big difference going from the 7 to the 11. So glad I got it!",5,2019-12-27 15:24:00
"822","Great upgrade!","Just upgraded from the iPhone 7, and I’m extremely pleased with this phone. Clear display, fast processing and red battery life!",5,2019-12-08 23:48:00
"823","Easy to use and love the new camera","Love the big screen, Face ID and the new camera. Easy to use and easy to transfer from the iPhone 8 to the 11.",5,2019-12-20 15:22:00
"824","Awesome phone","The iPhone11 is amazing. It is worth the upgrade. Easy to use. The camera is incredible. I upgraded from an iPhone 6.  I love it",5,2019-12-06 15:21:00
"825","Great phone","Great phone, love the camera and the photos including videos are awesome. I just the red was a little brighter. Over all good phone so far.",4,2019-10-18 00:50:00
