"","Heading","Text","Rating","Time"
"652","Great phone","This is a great phone, have had it for a week and enjoy it.",5,2019-10-02 18:42:00
"653","Good upgrade","Didn’t need a new one but it’s very nice powerful.",5,2019-10-11 16:41:00
"654","Love the camera","Love the camera and the color! OLED Screen is fantastic!",5,2019-10-04 15:57:00
"655","Incredible camera","Incredible camera upgrade will differently recommend the phone",5,2019-09-27 15:37:00
"656","Best IPhone Ever!!","Best camera on a iPhone ever Love the wide angle and the speed",5,2019-09-27 15:34:00
"657","iPhone 11 pro max","Just picked this phone up about a week ago and I do love the camera set up and definitely the battery life is a lot better. I love apple products. I do wish that the screen can get a little bigger...",4,2019-09-27 23:21:00
"658","Great phone","A lot more cool features, very easy to use, camera is great.",5,2019-09-29 07:13:00
"659","Apple Does it again","Great phone fast processor can go worn if your an apple aficionado.",5,2019-09-20 22:35:00
"660","Big upgrade from the 8 Plus!","Absolutely loving this phone. Great camera and battery life!",5,2019-09-27 16:27:00
"661","Best iPhone yet","Battery life is great, display is great, camera is fantastic",5,2019-09-27 15:21:00
"662","Excellent phone","Excellent phone,big screen take great pics,worth the money",5,2019-09-29 15:58:00
"663","Best upgrade","Apple outdid their selves.  Really great phone and IOS 13 is great",5,2019-09-20 17:21:00
"664","Great camera","Updated from iPhone 7plus. Definitely enjoying the upgrade.",5,2019-09-27 18:31:00
"665","Great phone","Phone has the very best camera ever seen on a phone",5,2019-10-06 07:43:00
"666","iPhone 11 Pro","This phone is Fast. Takes great pictures and great screen!",5,2019-09-27 19:03:00
"667","Great Camera","Seamless transfer of data, easy to use and awesome camera!",5,2019-09-27 15:18:00
"668","Amazing phone","Awesome new phone camera is amazing battery life is great",5,2019-09-27 17:58:00
"669","Love the new phone","Great phone. Fast. Camera takes great pictures and video!",5,2019-09-27 16:06:00
"670","Its a sick phone","This phone is nice it works good and takes good pictures!",5,2019-09-27 15:25:00
"671","Great phone!","Love the new Apple IPhone. It takes awesome pictures!",5,2019-10-01 17:28:00
"672","great phone","love it. great camera and much better battery life",5,2019-10-04 22:17:00
"673","Camera","Amazing camera, very big phone. Battery is life...",5,2019-10-04 15:40:00
"674","Excellent","Excellent easy to use perfect size and very good service",5,2019-09-27 19:36:00
"675","Beautiful phone","the usual Apple quality. Looking forward to using the camera.",5,2019-09-20 17:00:00
"676","Captivating","Great phone in the palm of your hand. Fast crisp clean",5,2019-09-27 21:28:00
"677","Heavier than iPhone XS Max - But Camera is Worth I","Heavier than iPhone XS Max - But Camera is Worth it.",5,2019-09-29 20:42:00
"678","great phone","Iphone 11 Pro Max is great.  it takes great pictures",5,2019-09-28 21:55:00
"679","Apple Has Done It Again","This phone is simply amazing! I Love Apple iPhones",5,2019-10-01 01:05:00
"680","Phone","Love the phone so far the camera is great easy to use",5,2019-09-27 17:12:00
"681","11maxpro","Phone is very sleek color is nice and it’s an iphone",5,2019-09-27 21:49:00
"682","Great","Great product. Awesome color options and amazing cameras",5,2019-09-23 10:24:00
"683","Camera is amazing!!","The camera on this phone is the  best on the market.",5,2019-09-27 16:41:00
"684","good phone","This is an excellent phone with a good camera. Setup was long and time consuming, however , so it was a good thing that I let Best Buy handle it.",4,2019-10-25 16:17:00
"685","Great","Great battery life. Great screen. Best iPhone ever.",5,2019-09-27 17:26:00
"686","It’s the best","This thing is the most awesome phone I’ve ever had",5,2019-09-20 21:01:00
"687","People","I had a iPhone 7+ which worked well for three years they didn’t want a trade in so purchased a iPhone max cost me a lot said I had 14 days to try it out, for my use of iPhone my older iPhone was fine so I returned it at a cost of 45$ or close, after I got home I played a couple games until my wife got home I told her that I was just going to use my older phone she said “go get the new one you deserve it” so I went back and asked if they still had my returned phone said it was gone I purchased another and asked if they could give me anything for my old phone I just wanted to get a case protection they said yes 180 something like that took my phone and said only if it turns on I wasn’t worried as I used it 1 hour earlier but all the sudden after they took off my protection case? It did not turn on???? I brought it home and found the left side of phone was open I new it would be very hard to explain so I didn’t don’t like to blame someone for something I can’t prove! So I ate the loss but it was very weird that we at the store used it to get my new one going but 10 minutes later it would not turn on?????????",1,2020-01-10 18:22:00
"688","some glitches","Need to take this in to be looked at by the geek squad.  Some of the settings are not functioning properly.  Don't want to hit the quality hard, as I may have just received a defective product.",3,2020-01-15 18:48:00
"689","Great phone if u have xs don’t change","Ok apple has a new plhone great only difference is the camera guys they’ll probably slow the xs down",4,2019-11-09 17:04:00
"690","Not a huge fan of the phone","I’m not sure if others are having issues with their phone freezing up and then having to reboot but I am and it’s frustrating.",4,2019-10-17 19:20:00
"691","Nice phone","Nice phone but pricey. Also,  not the easiest to use.",4,2019-12-13 17:58:00
"692","Camera takes great photos","Camera takes great photos.  Love the color.  Going to enjoy taking photos this holiday season",4,2019-11-08 17:25:00
"693","Great phone, just stupid expensive.","Like always, Apple makes a quality product...and they know it. They charge too much for what you get. 

Nothing substantially new in the design besides the cameras. 

Still, reliable, good battery life, great user friendly interface and a trusted brand.",5,2020-01-17 15:15:00
"694","Good camera","Yes the camera is amazing! 
But the phone glitches quite a bit but it is getting better with use... 
we will see",4,2019-10-18 13:00:00
"695","iPhone 11 plus Max","It’s a good phone. Has more features than previous ones. Good camera to take good pictures on.",4,2019-11-01 07:45:00
"696","Great iphone","There has been a couple glitches in the iOS 13.0 but new updates with fix them. As far as the screen and processing speed it’s great!!!",4,2019-09-27 15:21:00
"697","Great purchase","This phone is a great phone and better gift for my wife who loves taking photos.",4,2019-11-08 15:32:00
"698","Very solid smartphone with great camera features!","Very solid smartphone with great camera features and capabilities. Nice display, perfect size!",4,2019-10-26 01:08:00
"699","Meh","If you liked iPhone in the past, you’ll love this one. Exact same just a few upgrades!",4,2019-11-01 16:45:00
"700","Glad i upgraded to a new iPhone","Enjoying the Macro on the new iPhone Pro Max.  Love the new color.",4,2019-11-16 09:00:00
"701","Great camera","Great phone. Great camera. Easy features. Phone is a 5 if it weren’t too expensive",4,2019-10-26 20:38:00
"702","Camera complicated","The use of the phone camera is ridiculous, if its not broke dont fix it apple. They added so many more was to confuse someone that just wants to take a picture with the flash on without having to press 6 Different options before it finally does what its supposed to. Even then it still ends up doing what it wants not what the user wants",3,2019-10-17 16:30:00
"703","Faster than my old IPhone 7 Plus","Enjoying the new form factor coming from the iPhone 7 Plus. So far so good, still getting use to the new device.",4,2019-09-27 15:32:00
"704","Great phone","The camera is awesome and easy to use . Just sometimes the Face ID doesn’t work as well.",4,2019-10-16 05:34:00
"705","ipone","wife's phone. not a apple fan myself. she seems to like it",4,2019-11-10 23:20:00
"706","ok product","May be a great product. I was not given an overview of the product or a comparison of others. I was told by the seller that she didn't have time for that. I was desperate for a new phone. Takes a lot of getting used to.",3,2019-12-06 17:03:00
"707","Not sure yet","Only had it for a week and it’s already went into a hibernation mode where I had to take time and gas out of my way to get it fixed",3,2020-01-17 17:08:00
"708","Very nice phone","Love the screen size. Pictures look awesome. Haven’t had it long enough to have any complaints.",4,2019-09-27 19:43:00
"709","iPhone 11","Good phone works well with At&T screen protector cracked after one day",4,2019-10-19 09:19:00
"710","Nice","After 5 years I upgrade the new phone , is too much expensive",4,2019-10-26 09:08:00
"711","Good phone for beginners","Good phone for beginners Will recommend to other beginners.",4,2019-10-21 23:15:00
"712","Not a real upgrade","If you have a XS Max then there is no real reason to upgrade unless you simply like having the latest. The cameras are ok but other than that there is nothing special about this phone.",3,2019-09-27 15:28:00
"713","Nice phone, great camera.","Great camera. IOS 13 is nice over all nice purchase.",4,2019-09-27 17:42:00
"714","Great phone","Great features and easy to use. Camera has cool stuff",4,2019-09-24 12:03:00
"715","Basic phone","Rather have a galaxy note again phone is to high in price for what reason I have no idea",3,2019-11-15 16:13:00
"716","Dealing with battery & heat issues","My iPhone 11 Max Plus gets hot to the touch very quickly and the battery drains faster than my iPhone 7 Plus. I have tried restoring to factory settings but it didn’t help the issues. 
It is also much heavier than my iPhone 7 Plus.",3,2019-10-11 17:39:00
"717","It’s ok","I was so excited to get the new phone, I don’t think it’s worth the money. Had a really hard time getting things transferred over. I think it’s more hype than quality",3,2019-11-08 15:48:00
"718","Very similar to iPhone XS Max","I would not upgrade from the XS Max. This phone is such an incremental upgrade and all their efforts were put on the iOS 13 . Which is amazing.  But the camera upgrade; no human can even tell",3,2019-10-18 15:50:00
"719","Camera is buggy","I think the camera has a delay and sometimes freezes as well",3,2020-01-10 16:49:00
"720","Same but not","There really isn’t much of between the x 
All I can say is the camera is really good but not worth the price",3,2019-10-05 21:08:00
"721","Its apple","Not the best phone for the money but the best iphone. Works as it should.",3,2019-12-27 18:33:00
"722","Great color for my wife","Wife and I both purchased this model just different colors. No complaints yet. Other than the price.",3,2019-09-27 19:44:00
"723","Not missing much from previous models","Unless you really focus on the camera, you are not really missing much on this yearly upgrade, this iteration does not envy that much from the previous XS model!  unless you are upgrading from an iphone 7 or less you are good!!",2,2020-01-10 15:48:00
"724","Better camera","Camera is nice but the phone is not shatter resistant, mine broke the next day. So if you’re planning on buying this phone make sure you get a good phone case.",3,2019-10-04 16:48:00
